code	producer_version_id	lc	product_name_ar	product_name_cs	product_name_da	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_no	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sv	abbreviated_product_name_fr	generic_name_da	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_hu	generic_name_it	generic_name_nl	generic_name_no	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_ru	generic_name_sv	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_hu	ingredients_text_it	ingredients_text_nl	ingredients_text_no	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	lactose_value	lactose_unit	serum-proteins_value	serum-proteins_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	pantothenic-acid_value	pantothenic-acid_unit	bicarbonate_value	bicarbonate_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_shape	packaging_4_material	packaging_5_shape	packaging_6_shape	packaging_7_shape	packaging_7_material	packaging_7_recycling	conservation_conditions_fr	preparation_fr	nutriscore_score_producer	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
8712566328352	MAGNUM CLASSIQUE Bâtonnets de Glace 440 ML	en					Batonnet Classic			MAGNUM Glace Bâtonnet Classic 4x110ml									Magnum 110ml classic x4	Is med vanilje fra Madagaskar og overtræk af mælkechokolade (26%)	Vanilleeis / Vanilleglace mit Vanille aus Madagascar und Milchschokolade	Ice cream with vanilla from Madagascar coated with milk chocolate (26%)			"Glace vanille à l'arôme naturel de vanille de Madagascar enrobée de chocolat au lait (26%)."	Vanília jégkrém (madagaszkári vaníliával) tejcsokoládé bevonattal (26%)	Gelato con vaniglia del Madagascar ricoperto di cioccolato al latte (26%)	Vanille-ijs met vanille uit Madagascar, omhuld met melkchocolade (26%)						Glass med vanilj från Madagascar och överdrag av mjölkchoklad (26%)	316 g	110 ml	Plastic, Bag, Box, Cardboard, Film, Frozen, Sleeve, Wrapper, Card-box, Container, fr:Point vert, fr:Tidyman wastebasket	en:plastic,en:bag,en:box,en:cardboard,en:film,en:frozen,en:sleeve,en:wrapper,en:card-box,en:container,fr:point-vert,fr:tidyman-wastebasket	Miko,Unilever,Magnum,Fairy	miko,unilever,magnum,fairy		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars, Vanilla ice cream bars	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars,en:vanilla-ice-cream-bars	Fair trade, No gluten, Green Dot, Max Havelaar, Rainforest Alliance, Rainforest Alliance Cocoa	en:fair-trade,en:no-gluten,en:green-dot,en:max-havelaar,en:rainforest-alliance,en:rainforest-alliance-cocoa	Austria, Belgium, Canada, Denmark, France, Germany, Hungary, Ireland, Italy, Netherlands, Sweden, Switzerland, United Kingdom	en:austria,en:belgium,en:canada,en:denmark,en:france,en:germany,en:hungary,en:ireland,en:italy,en:netherlands,en:sweden,en:switzerland,en:united-kingdom	Cora,Irma.dk,Franprix,Magasins U,carrefour.fr	cora,irma-dk,franprix,magasins-u,carrefour-fr	0						Europe						_skummetmælk_, sukker, kakaosmør, vand, kakaomasse, kokosolie, glukosesirup, glukose-fruktosesirup, _sødmælkspulver_, vallepulver (_mælk_), _mælkefedt_, emulgatorer (E471, _sojalecithin_, E476), vaniljestang, stabilisatorer (E410, E412, E407), naturlig vaniljearoma (_mælk_), aroma, farvestof (E160a)	entrahmte _Milch_, Zucker, Kakaobutter, Wasser, Kakaomasse, Kokosfett, Glukosesirup, Glukose-Fruktose-Sirup , _Vollmilchpulver_, _Molkenerzeugnis_, _Butterreinfett_, Emulgatoren (E471, Lecithine (_Soja_), E476), vermahlene Vanilleschoten, Stabilisatoren (E410, E412, E407), natürliches Vanillearoma (mit _Milch_), Aroma, Farbstoff (E160a)	reconstituted skimmed  milk , sugar, cocoa butter', water, coconut oil, cocoa mass', glucose syrup, glucose-fructose syrup, whole  milk  powder, whey solids ( milk ), butter oil ( milk ), emulsifiers (soybean lecithin, e476, e471), exhausted vanilla bean pieces, stabilisers (e407, e410, e412), natural vanilla flavouring', (with milk), flavouring, colour (e160a)			LAIT écrémé réhydraté, sucre, beurre de cacao¹, eau, huile de coco, pâte de cacao¹, sirop de glucose, sirop de glucose-fructose, LAIT en poudre entier, LACTOSE et protéines de LAIT, BEURRE concentré, émulsifiants (lécithine de SOJA, E476, E471), gousses de vanille épuisées broyées, stabilisants (E407, E410, E412), arôme naturel de vanille¹ (dont LAIT), arôme, colorant (E160a). Peut contenir : amande. Sans gluten. ¹Vérifié Rainforest Alliance. ra.org.	"visszaállított sovány _tej_, cukor, kakaóvaj, víz, kakaómassza, kókuszolaj, glükózsirup, glükóz-fruktózszőrp, zsiros _tejpor_, _tejsavókészítmény_, _vajolaj_, emulgeálószerek (E471, _szójalecitin_, E476), vanílla darabkák, stabilizátorok (E410, E412, E407), természetes vanília aroma (_tejszármazékkal_), aromák, szinezék (E160a)"	_latte_ scremato reidratato, zucchero, burro di cacao, acqua, pasta di cacao, olio di cocco, sciroppo di glucosio, sciroppo di glucosio-fruttosio, _latte_ intero in polvere, _lattosio_ e proteine del _latte_, _burro_ concentrato, emulsionanti (E471, lecitina di _soia_, E476), baccelli di vaniglia, addensanti (E410, E412, E407), aroma naturale di vaniglia (contiene _latte_), aromi, coloranti (E160a)	gerehydrateerde magere _melk_, suiker, cacaoboter, water, cacaomassa, kokosolie, glucosestroop, glucose-fructosestroop, volle _melkpoeder_, _lactose_, _melkeiwitten_, _boterconcentraat_, emulgatoren (E471, _sojalecithine_, E476), uitgepuue gemalen vanillestokjes, stabilisatoren (E410, E412, E407), natuurlijk vanillearoma (met _melk_), aroma, kleurstof (E160a)					_skummjölk_, socker, kakaosmör, vatten, kakaomassa, kokosolja, glukossirap, glukos-fruktossirap, _helmjölkspulver_, vasslepulver (_mjölk_), _mjölkfett_, emulgeringsmedel (E471, _sojalecitin_, E476), vaniljstångbitar, stabiliseringsmedel (E410, E412, E407), naturlig vaniljarom (_mjölk_), arom, färgämne (E160a)	Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		100g	100g	909	kJ			217	kcal			13	g			9.2	g			22	g			19	g			1.33	g	2.3	g			0.09	g			0.036	g					909	kJ																																																							1	en:box	en:cardboard	en:recycle				en:Container	en:plastic	en:recycle				en:wrapper			en:sleeve		en:film	en:bag	en:unknown	en:plastic	en:recycle	"À conserver entre -25°C et -18°C"	Sortez vos glaces du congélateur quelques minutes avant de les déguster, afin de profiter pleinement de leurs saveurs.			Magnum Relation Consommateurs, Unilever France, 20 rue des Deux Gares 92842 Rueil-Malmaison Cedex	http://www.mymagnum.be/fr-BE/product/detail/1097420/magnum-glace-classic	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	14	b	77		39509	-5	-15	2	10								3011780500106	10000215	Crèmes Glacées/Desserts Glacés (Surgelé)	true	2023-05-16T06:48:05+02:00	UNILEVER FRANCE GMS	MAGNUM CLASSIQUE Bâtonnets de Glace 440 ML	2023-05-16T06:48:05+02:00	Producers, Producer - unilever-france, Database - Equadis, Database - GDSN, Databases, App - Horizon, App - InFood, App - Yuka, Apps, Producer - unilever-france-gms, App - smoothie-openfoodfacts
5000118047817		en					Peach ice tea			Ice Tea Peach																									500 ml e		Plastic, Bottle, Hdpe-cap, Ldpe-sleeve, Pet-bottle	en:plastic,en:bottle,en:hdpe-cap,en:ldpe-sleeve,en:pet-bottle	Lipton	lipton		Plant-based foods and beverages, Beverages, Plant-based beverages, Tea-based beverages, Iced teas, Peach flavored iced teas, Sweetened beverages	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:tea-based-beverages,en:iced-teas,en:peach-flavored-iced-teas,en:sweetened-beverages	Green Dot, No preservatives	en:green-dot,en:no-preservatives	France, United Kingdom	en:france,en:united-kingdom			0														Water, Sugar, Acids (Malic Acid, (tric Acid), Black Tea Extract (0.14%), Peach Juice from Concentrate (0.1 %), Flavourings, Antioxidant (Ascorbic Acid), Acidity Regulator (Trisodium Citrate), Sw			"Eau, sucre, acidifiant (acide citrique), extrait de thé noir (0.14 %), jus de pêche à base de concentré (0,1 %), arômes, antioxydant (acide ascorbique), régulateur d'acidité : trisodium de citrate, édulcorants : glycosides de stéviol."														serving	100g	82	kj			19	kcal			0.5	g			0.1	g			4.7	g			4.5	g			0	g	0.5	g			0.02	g			0.008	g			0	% vol	82	kj																																																								en:sleeve	en:ldpe-4-low-density-polyethylene					en:bottle	en:pet-1-polyethylene-terephthalate					en:bottle-cap	en:hdpe-2-high-density-polyethylene															en:sweetened-beverages	en:beverages,en:sweetened-beverages	4	en:4-ultra-processed-food-and-drink-products			c	45		18015	-5	-13	0	0																App - yuka, Apps, App - Horizon, App - smoothie-openfoodfacts
4056489803072		en					Yoghurt flavoured ice cream with fig sauce																																							United Kingdom	en:united-kingdom			0																															100g	100g					191	kcal			8.9	g			6.1	g			25	g			21.5	g			0.3	g	2.6	g			0.12	g			0.048	g					191	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600547213		en					Chocolate brownie ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					176	kcal			6.1	g			4.2	g			20.5	g			12.1	g			2	g	9	g			0.77	g			0.308	g					176	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
29221851		en					M&s low calorie salted caramel ice cream																																Marks & Spencer	marks-spencer						United Kingdom	en:united-kingdom			0																															100g	100g					128	kcal			1.9	g			1.3	g			19.1	g			1.9	g			4.5	g	0.48	g			0.48	g			0.192	g					128	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600275864		en					Chocolate brownie ice cream																												325 g	65 g			Giannis	giannis		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			United Kingdom	en:united-kingdom			0																															100g	100g	948	kJ			206	kcal			8.9	g			4.9	g			25.2	g			21.6	g			2.3	g	5.1	g			0.28	g			0.112	g					948	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	c	9	b	67	1	39509	-5	-15	1	0																App - yuka, Apps
5056192400291		en					ice lolly																												5 x 56 ml				Swizzels	swizzels		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Green Dot	en:green-dot	United Kingdom	en:united-kingdom			0														Water, Sugar, Apple Juice from Concentrate (3%), Fructose, Acids (Citric, Malic), Stabilisers (Carrageenan, Xanthan Gum, Carboxymethylcellulose), Nature Identical Flavourings, Acidity Regulator (Sodium Citrate), Natural Colours (Copper Chlorophyllin & Algal Carotenes, Black Carrot Concentrate, Anthocyanin), Sweetener (Saccharin), Preservative (Sodium Benzoate).																	100g	100g																																																																																																																														en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products			b	67	1	39509	-5	-15	1	0																App - InFood, Apps
5060029911058		en					Buzz Chocolate Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																																																	unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
8712566197460		en					Walls classic corniche vanilla ice cream																																			Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Green Dot	en:green-dot	United Kingdom	en:united-kingdom			0																															100g	100g					320	kcal			3	g			2	g			11	g			9	g					0	g			0.1	g			0.04	g					320	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	c	5	b	67	1	39509	-5	-15	1	0																App - yuka, Apps
5057967214228		en					Chocolate White Sticks															anilla flavoured ice cream coated in white chocolate.													330ml	110ml	Container	en:container	Tesco	tesco		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars, Vanilla ice cream bars	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars,en:vanilla-ice-cream-bars	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	TESCO	tesco	0		United Kingdom	en:united-kingdom		United Kingdom		United Kingdom	united-kingdom						Partially Reconstituted Skimmed Milk Concentrate, White Chocolate (28%) (Cocoa Butter, Sugar, Dried Skimmed Milk, Butteroil (Milk), Lactose (Milk), Emulsifiers (Soya Lecithins)), Glucose Syrup, Coconut Oil, Sugar, Fructose, Whey Powder (Milk), Palm Stearin, Palm Oil, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Flavourings, Stabilisers (Guar Gum, Locust Bean Gum), Palm Kernel Oil, Vanilla Pods, Colour (Carotenes).												Milk, Soybeans	en:milk,en:soybeans				100g	100g	921	kJ			341	kcal			23.4	g			15	g			29.4	g			24.4	g			0	g	3.3	g			0.2	g			0.08	g					921	kJ																																																								en:container																											https://www.tesco.com/groceries/en-GB/products/303067964	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	17	b	72		39509	5	-10	0	0	-10															App - Yuka, Apps
4056489238591		en					Choco Brownie Love																												500ml	80g			Gelatelli,Vemondo	gelatelli,vemondo		Plant-based foods and beverages, Dairy substitutes, Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Plant-based ice creams	en:plant-based-foods-and-beverages,en:dairy-substitutes,en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs,en:plant-based-ice-creams	Vegetarian, Sustainable farming, Vegan, European Vegetarian Union, European Vegetarian Union Vegan, Rainforest Alliance, UTZ Certified, UTZ Certified Cocoa	en:vegetarian,en:sustainable-farming,en:vegan,en:european-vegetarian-union,en:european-vegetarian-union-vegan,en:rainforest-alliance,en:utz-certified,en:utz-certified-cocoa	Germany, United Kingdom	en:germany,en:united-kingdom	Lidl	lidl	0														Water, Sugar, Glucose Syrup, Coconut Fat, 6% Fat Reduced Cocoa Powder**, 3% Almond Purée, Wheat Flour, Glucose-Fructose Syrup, Modified Maize Starch, Emulsifier: Mono - and Diglycerides of Fatty Acids; Stabilisers: Locust Bean Gum, Guar Gum, Carrageenan; Salt, Natural Vanilla Flavouring												Gluten, Nuts	en:gluten,en:nuts				100g	100g					231	kcal			10.7	g			8	g			29.3	g			25.5	g					2.7	g			0.03	g			0.012	g					231	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	14	b	79	1	39509	-5	-15	1	20																App - waistline, Apps, App - yuka, App - InFood, App - Speisekammer, App - smoothie-openfoodfacts
4088600012070		en					Strachan's Scottish Dairy Ice Cream - Scottish Tablet																																							United Kingdom	en:united-kingdom			0																															100g	100g					188	kcal			7.3	g			4.5	g			27	g			25	g			0.5	g	3.4	g			0.14	g			0.056	g					188	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5030884800217		en					Strawberries and cream Ice cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					136	kcal			8.3	g			5.3	g			12.6	g			12.6	g					2.5	g			0.13	g			0.052	g					136	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4007993021599		en					Oreo ice cream																																Oreo	oreo						United Kingdom	en:united-kingdom			0																															100g	100g					340	kcal			20	g			13	g			37	g			28	g			0.8	g	2.7	g			0.28	g			0.112	g					340	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600379524		en					Lemon sorbet																																			Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Sorbets, Lemon sorbets	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:sorbets,en:lemon-sorbets			United Kingdom	en:united-kingdom			0																															100g	100g					122	kcal			0.5	g			0.1	g			30	g			24	g					0.5	g			0.1	g			0.04	g					122	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	c	6	b	67	1	39530	-5	-15	1	0																App - yuka, Apps, App - InFood
5060002043998		en					Mango & Rasberry Organic Vegan Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					123	kcal			3.1	g			0.6	g			21	g			20	g					1.5	g			1	g			0.4	g					123	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600108483		en					Real Dairy Ice cream																												1 litre				Aldi	aldi						France, United Kingdom	en:france,en:united-kingdom	Aldi	aldi	0														WHOLE MILK (60%), SALTED CARAMEL FLAVOUR SAUCE (11% (Sugar, Water Invert Sugar Syrup, Whipping Cream (Milk), Salted Butter (Butter (Milk), Salt), Modified Maize Starch, Sea Salt, Caramelised Sugar Syrup), Sugar, WHIPPING CREAM (10%) (Milk), Milk Proteins, Dried Glucose Syrup, Dextrose, Buttermilk Powder, Sea Salt, Emulsifier: Mono - and Diglycerides of Fatty Acids; Flavouring Stabilisers: Locust Bean Gum, Guar Gum. Carrageenan; Caramelised Sugar Syrup. ALLERGY ADVICE: For allergens. see ingredients in bold. May also contain peanuts, nuts, egg, gluten sources and soya. DIETARY ADVICE: Suitable for vegetarians. No artificial flavourings. GB 68310 1 Litre T If pe wh plea doe Spec PO B CV 2 PO BO Visit us ALDI												Milk	en:milk	Eggs, Nuts, Peanuts, Soybeans	en:eggs,en:nuts,en:peanuts,en:soybeans		100g	100g					184	kcal			7.6	g			4.6	g			26	g			23	g			0.5	g	3.1	g			0.54	g			0.216	g					184	kcal																																																																																						4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0																App - yuka, Apps, App - smoothie-openfoodfacts
20396695		en					Raspberry ripple ice cream																													100 ml			Aberdoyle	aberdoyle		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream in a box	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-in-a-box	High proteins	en:high-proteins	United Kingdom	en:united-kingdom			0																															100g	100g					87	kcal			3.1	g			2.1	g			8.7	g			8.7	g			3	g	4.5	g			0.23	g			0.092	g					87	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	b	0	b	67	1	39515	-5	-15	1	0																App - Yuka, Apps
20396718		en					Salted Caramel (High Protein) Ice-Cream															Ice cream with salted caramel ripple, with sugar and sweeteners													450 ml	100 g			Aberdoyle	aberdoyle		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream in a box	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-in-a-box	High proteins	en:high-proteins	United Kingdom	en:united-kingdom			0														"Skimmed Milk, Cream (Milk), Skimmed Milk Powder, Milk Protein, 6% Salted Caramel Ripple (Glucose Syrup, Caramelised Sugar, Water, Sweetened Condensed Milk [Milk, Sugar], Maize Starch, Salt, Flavourings, Stabiliser. Agar), Polydextrose, Maltodextrin, Stabilisers: Locust Bean Gum, Guar Gum, Carrageenan; Colour: Caramel; Salt, Sweetener: Sucralose.
Allergy Advice For allergens, see ingredients in bold."												Milk	en:milk				100g	100g					79	kcal			2.5	g			1.7	g			8	g			7	g			3	g	4.5	g			0.2	g			0.08	g					79	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	a	-3	b	67	1	39515	-5	-15	1	0																App - Yuka, Apps
5052910791283		en					Vagla Ice Cream																														Pp-lid, Pp-tub	en:pp-lid,en:pp-tub	Tesco	tesco						United Kingdom	en:united-kingdom	Tesco	tesco	0														reconstituted skimmed milk concentrate, sugar, partially reconstituted buttermilk powder (milk), coconut oil, palm stearin, palm oil, dextrose, palm kernel oil, emulsifier (mono - and di-glycerides of fatty acids), flavouring, stabilisers (guar gum, locust bean gum), vanilla pods, colours (algal carotenes, beetroot red, curcumin).												Milk	en:milk				100g	100g					200	kcal			11.4	g			7.9	g			21.3	g			19.9	g			0.3	g	2.9	g			0.2	g			0.08	g					200	kcal																																																								en:lid	en:pp-5-polypropylene																													4	en:4-ultra-processed-food-and-drink-products			unknown				-5	-2	0	0	-10															App - Horizon, Apps, App - InFood, App - Yuka
